Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
0.0,128.181881,37.968643,7002.8955192,0.0,-0.003,0.0
0.0167,128.181881,37.968688,7002.909540000001,0.0,-0.012,0.0
0.0334,128.181881,37.968733,7002.922036800001,0.087,-0.013,0.011
0.0501,128.181881,37.968778,7002.9333144,0.258,0.007,0.034
0.0668,128.181881,37.968823,7002.9430680000005,0.516,0.062,0.064
0.0834,128.181881,37.968868,7002.9534312000005,0.689,0.164,0.076
0.1002,128.181881,37.968913,7002.964404,0.783,0.326,0.067
0.1169,128.181881,37.968958,7002.977510400001,0.789,0.554,0.045
0.1336,128.181881,37.969003,7002.99336,0.702,0.856,0.017
0.1503,128.181881,37.969048,7003.0128672,0.518,1.233,359.985
0.1669,128.181881,37.969093,7003.036641600001,0.238,1.675,359.951
0.1837,128.181881,37.969138,7003.065597600001,-0.134,2.166,359.916
0.2004,128.181881,37.969183,7003.098516,-0.424,2.696,359.904
0.2171,128.181881,37.969228,7003.136006400001,-0.632,3.245,359.912
0.2338,128.181881,37.969273,7003.1786784000005,-0.75,3.798,359.933
0.2505,128.181881,37.969318,7003.226227200001,-0.771,4.337,359.962
0.2672,128.181881,37.969363,7003.278348,-0.693,4.845,359.994
0.2839,128.181881,37.969408,7003.3356504,-0.517,5.32,0.027
0.3006,128.181881,37.969453,7003.400268,-0.417,5.763,0.038
0.3172,128.181881,37.969498,7003.472200800001,-0.39,6.177,0.028
0.3339,128.181881,37.969543,7003.5520584000005,-0.444,6.564,0.003
0.3507,128.181881,37.969588,7003.640755200001,-0.584,6.926,359.97
0.3674,128.181881,37.969633,7003.738900800001,-0.812,7.267,359.932
0.3841,128.181881,37.969678,7003.8471048,-1.127,7.587,359.891
0.4008,128.181881,37.969723,7003.9659768,-1.528,7.889,359.85
0.4175,128.181881,37.969768,7004.0961264,-2.011,8.176,359.807
0.4342,128.181881,37.969813,7004.2378584,-2.573,8.447,359.762
0.4509,128.181881,37.969858,7004.391782400001,-3.211,8.706,359.716
0.4676,128.181881,37.969903,7004.5582032,-3.922,8.954,359.668
0.4843,128.181881,37.969948,7004.736816,-4.703,9.191,359.617
0.501,128.181881,37.969993,7004.9279256,-5.552,9.418,359.564
0.5176,128.181881,37.970037,7005.131532,-6.467,9.638,359.508
0.5344,128.181881,37.970082,7005.347940000001,-7.444,9.85,359.448
0.5511,128.181881,37.970127,7005.5768448,-8.482,10.055,359.384
0.5678,128.18188,37.970172,7005.8182464,-9.58,10.254,359.317
0.5845,128.18188,37.970217,7006.0721448,-10.735,10.447,359.245
0.6012,128.18188,37.970262,7006.3388448000005,-11.947,10.635,359.168
0.6179,128.18188,37.970307,7006.618041600001,-13.213,10.818,359.087
0.6345,128.18188,37.970351,7006.91004,-14.533,10.996,359.0
0.6513,128.181879,37.970396,7007.2142304,-15.905,11.17,358.908
0.6679,128.181879,37.970441,7007.5309176,-17.329,11.34,358.811
0.6847,128.181879,37.970486,7007.8597968,-18.803,11.505,358.707
0.7014,128.181878,37.970531,7008.201172800001,-20.326,11.666,358.598
0.7181,128.181878,37.970575,7008.5541312000005,-21.899,11.824,358.482
0.7348,128.181877,37.97062,7008.9192816,-23.52,11.977,358.359
0.7514,128.181877,37.970665,7009.2954048,-25.174,12.127,358.231
0.7682,128.181876,37.970709,7009.681891200001,-26.833,12.274,358.098
0.7848,128.181875,37.970754,7010.078436000001,-28.468,12.418,357.962
0.8016,128.181874,37.970799,7010.4844296,-30.055,12.561,357.824
0.8183,128.181873,37.970843,7010.8995672,-31.575,12.702,357.683
0.835,128.181872,37.970888,7011.3232392,-33.015,12.841,357.54
0.8517,128.181871,37.970932,7011.7551408,-34.363,12.978,357.393
0.8684,128.18187,37.970977,7012.1946624,-35.614,13.113,357.242
0.8851,128.181869,37.971022,7012.641804,-36.766,13.244,357.088
0.9018,128.181868,37.971066,7013.095956000001,-37.821,13.373,356.929
0.9185,128.181867,37.971111,7013.5565088,-38.782,13.497,356.767
0.9352,128.181865,37.971155,7014.0234624,-39.656,13.617,356.601
0.9519,128.181864,37.9712,7014.496512,-40.45,13.733,356.431
0.9686,128.181862,37.971244,7014.975048,-41.17,13.844,356.259
0.9853,128.181861,37.971289,7015.458765600001,-41.825,13.951,356.085
1.002,128.181859,37.971333,7015.9485792000005,-42.422,14.053,355.909
1.0187,128.181858,37.971378,7016.4444888,-42.968,14.15,355.731
1.0353,128.181856,37.971422,7016.9458848,-43.473,14.243,355.554
1.0521,128.181854,37.971467,7017.4533768,-43.943,14.334,355.378
1.0688,128.181852,37.971511,7017.966964800001,-44.383,14.422,355.204
1.0855,128.18185,37.971556,7018.486344,-44.798,14.507,355.032
1.1022,128.181848,37.9716,7019.012124000001,-45.191,14.59,354.862
1.1189,128.181846,37.971645,7019.544000000001,-45.564,14.67,354.694
1.1356,128.181844,37.971689,7020.081972,-45.92,14.749,354.528
1.1522,128.181841,37.971734,7020.62604,-46.261,14.825,354.364
1.169,128.181839,37.971778,7021.176204,-46.588,14.899,354.201
1.1857,128.181836,37.971823,7021.732464000001,-46.902,14.971,354.039
1.2024,128.181834,37.971867,7022.295124800001,-47.204,15.041,353.879
1.2191,128.181831,37.971911,7022.8635768,-47.494,15.109,353.719
1.2358,128.181828,37.971956,7023.4384296,-47.775,15.175,353.561
1.2525,128.181825,37.972,7024.0193784,-48.047,15.239,353.403
1.2691,128.181822,37.972044,7024.606423200001,-48.31,15.302,353.245
1.2859,128.181819,37.972089,7025.1995640000005,-48.566,15.363,353.089
1.3026,128.181816,37.972133,7025.798496,-48.815,15.422,352.933
1.3193,128.181813,37.972177,7026.403828800001,-49.057,15.48,352.777
1.3359,128.181809,37.972222,7027.0149528,-49.293,15.537,352.622
1.3527,128.181806,37.972266,7027.6321728,-49.524,15.593,352.468
1.3694,128.181802,37.97231,7028.2554887999995,-49.75,15.647,352.314
1.386,128.181799,37.972354,7028.884596000001,-49.971,15.701,352.161
1.4028,128.181795,37.972399,7029.5197992,-50.187,15.753,352.008
1.4195,128.181791,37.972443,7030.1607936,-50.399,15.805,351.855
1.4362,128.181787,37.972487,7030.807579200001,-50.607,15.856,351.703
1.4528,128.181783,37.972531,7031.460460800001,-50.812,15.906,351.551
1.4696,128.181779,37.972575,7032.1188288,-51.012,15.956,351.4
1.4863,128.181775,37.972619,7032.783292800001,-51.209,16.005,351.249
1.5029,128.181771,37.972663,7033.4532432,-51.403,16.053,351.098
1.5197,128.181766,37.972708,7034.1292896,-51.594,16.101,350.948
1.5364,128.181762,37.972752,7034.810822400001,-51.781,16.148,350.798
1.5531,128.181757,37.972796,7035.4981464,-51.966,16.194,350.648
1.5697,128.181752,37.97284,7036.190956800001,-52.148,16.241,350.498
1.5865,128.181747,37.972884,7036.8895584,-52.327,16.286,350.349
1.6032,128.181742,37.972928,7037.5939512,-52.504,16.332,350.2
1.6198,128.181737,37.972972,7038.3035256,-52.678,16.376,350.051
1.6366,128.181732,37.973016,7039.0188912,-52.849,16.421,349.902
1.6533,128.181727,37.97306,7039.740048,-53.019,16.465,349.754
1.67,128.181722,37.973103,7040.4663864,-53.185,16.509,349.606
1.6867,128.181716,37.973147,7041.1982112000005,-53.35,16.552,349.458
1.7034,128.181711,37.973191,7041.9355224,-53.513,16.595,349.31
1.7201,128.181705,37.973235,7042.678320000001,-53.673,16.638,349.162
1.7368,128.181699,37.973279,7043.426604,-53.831,16.681,349.014
1.7535,128.181693,37.973323,7044.180374400001,-53.988,16.723,348.867
1.7702,128.181687,37.973367,7044.9393264,-54.142,16.765,348.719
1.7869,128.181681,37.97341,7045.703460000001,-54.294,16.807,348.572
1.8036,128.181675,37.973454,7046.47308,-54.445,16.848,348.425
1.8203,128.181669,37.973498,7047.2481864,-54.594,16.89,348.278
1.837,128.181662,37.973541,7048.028169600001,-54.741,16.931,348.131
1.8537,128.181656,37.973585,7048.8136392,-54.887,16.972,347.984
1.8704,128.181649,37.973629,7049.6042904000005,-55.03,17.012,347.838
1.8871,128.181643,37.973672,7050.4001232,-55.173,17.053,347.691
1.9038,128.181636,37.973716,7051.201137600001,-55.313,17.093,347.544
1.9205,128.181629,37.97376,7052.0073336000005,-55.453,17.133,347.398
1.9372,128.181622,37.973803,7052.818406400001,-55.591,17.173,347.252
1.9539,128.181615,37.973847,7053.634965600001,-55.727,17.213,347.105
1.9706,128.181607,37.97389,7054.4564016,-55.862,17.253,346.959
1.9873,128.1816,37.973934,7055.2827144,-55.996,17.292,346.813
2.004,128.181592,37.973977,7056.114208800001,-56.128,17.332,346.667
2.0207,128.181585,37.97402,7056.9508848,-56.259,17.371,346.521
2.0374,128.181577,37.974064,7057.792437600001,-56.389,17.41,346.375
2.0541,128.181569,37.974107,7058.6388672,-56.517,17.449,346.229
2.0707,128.181561,37.974151,7059.4901736,-56.644,17.488,346.083
2.0875,128.181553,37.974194,7060.3466616,-56.771,17.526,345.937
2.1042,128.181545,37.974237,7061.2077216,-56.896,17.565,345.791
2.1208,128.181537,37.974281,7062.0739632,-57.02,17.603,345.646
2.1376,128.181529,37.974324,7062.9447768,-57.143,17.642,345.5
2.1543,128.18152,37.974367,7063.8204672,-57.264,17.68,345.354
2.171,128.181512,37.97441,7064.7010344,-57.385,17.718,345.208
2.1877,128.181503,37.974453,7065.5864784000005,-57.505,17.756,345.063
2.2044,128.181494,37.974496,7066.4764944,-57.624,17.794,344.917
2.2211,128.181485,37.97454,7067.371387200001,-57.742,17.831,344.771
2.2378,128.181476,37.974583,7068.271156800001,-57.859,17.869,344.625
2.2544,128.181467,37.974626,7069.1754984,-57.975,17.907,344.48
2.2712,128.181458,37.974669,7070.084412,-58.091,17.944,344.334
2.2879,128.181449,37.974712,7070.9982024,-58.205,17.982,344.188
2.3045,128.181439,37.974755,7071.916260000001,-58.319,18.019,344.043
2.3213,128.18143,37.974798,7072.8391944,-58.432,18.056,343.897
2.338,128.18142,37.974841,7073.766700800001,-58.544,18.093,343.751
2.3546,128.18141,37.974883,7074.698779200001,-58.655,18.13,343.606
2.3714,128.1814,37.974926,7075.6354296,-58.766,18.167,343.46
2.3881,128.18139,37.974969,7076.576652000001,-58.876,18.204,343.314
2.4048,128.18138,37.975012,7077.5224464,-58.985,18.24,343.169
2.4215,128.18137,37.975055,7078.472508,-59.093,18.277,343.023
2.4382,128.18136,37.975097,7079.427446400001,-59.201,18.314,342.877
2.4549,128.181349,37.97514,7080.386347200001,-59.308,18.35,342.731
2.4716,128.181339,37.975183,7081.350124800001,-59.414,18.386,342.586
2.4882,128.181328,37.975225,7082.318169600001,-59.52,18.423,342.44
2.505,128.181317,37.975268,7083.2904816,-59.625,18.459,342.294
